,AllScores,AllAiScores,AllScores_flat
0,"[-15.314886135183288, -15.82460247144951, -15.583986341329837, -15.129690495854604, -16.50596011454675, -17.093763346845805, -16.145643070542732, -14.741456946934274, -16.1217978493117, -15.66703274748311, -15.98320722960645, -14.764920995186786, -15.446205876100576, -14.618268279529392, -15.426189585628475, -15.124616064311908]",0,-15.314886135183288
1,"[-14.318221103513102, -16.07899885460361, -14.127219181674734, -15.51366150907815, -15.865071251150336, -15.782104196284383, -15.551385154093419, -15.579448827874, -16.26816578663036, -15.53894203053952, -15.445763809930124, -14.998519195839256, -15.72024266846272, -15.599318927866356, -15.066747380388643, -16.11878633327899]",0,-15.82460247144951
2,"[-16.194597155091902, -15.83793789225955, -15.772656033729833, -15.861656157078414, -16.478281085213034, -15.467373087483754, -16.433346802249886, -14.720070231681627, -15.535014256689998, -14.519828368479137, -15.3966637875344, -15.217411896102226, -15.366321282462529, -16.682116485752907, -15.73634023090546, -16.032548001149244]",0,-15.583986341329837
3,"[-14.26494468733378, -15.063266300855298, -15.598641946039603, -14.626044478000285, -16.447793656700334, -15.358189118589873, -14.631079005075225, -16.032749413145655, -15.569487155313471, -15.23980881738947, -15.941386689131242, -16.73545829481411, -15.376558697318421, -15.971957154779345, -14.870168134240696, -15.734383695680155]",0,-15.129690495854604
4,"[-15.707973785814342, -15.776671207078515, -15.019064451034147, -16.673311060879644, -14.790791880015668, -15.507708179943787, -16.01652775857382, -15.997742788840398, -15.804851930978977, -14.499220761371339, -15.18348202549448, -14.821378498865405, -15.260674556568883, -14.20155887387746, -16.226961419329715, -15.718591814908953]",0,-16.50596011454675
5,,0,-17.093763346845805
6,,0,-16.145643070542732
7,,0,-14.741456946934274
8,,0,-16.1217978493117
9,,0,-15.66703274748311
10,,0,-15.98320722960645
11,,0,-14.764920995186786
12,,0,-15.446205876100576
13,,0,-14.618268279529392
14,,0,-15.426189585628475
15,,0,-15.124616064311908
16,,20,-14.318221103513102
17,,20,-16.07899885460361
18,,20,-14.127219181674734
19,,20,-15.51366150907815
20,,20,-15.865071251150336
21,,20,-15.782104196284383
22,,20,-15.551385154093419
23,,20,-15.579448827874
24,,20,-16.26816578663036
25,,20,-15.53894203053952
26,,20,-15.445763809930124
27,,20,-14.998519195839256
28,,20,-15.72024266846272
29,,20,-15.599318927866356
30,,20,-15.066747380388643
31,,20,-16.11878633327899
32,,40,-16.194597155091902
33,,40,-15.83793789225955
34,,40,-15.772656033729833
35,,40,-15.861656157078414
36,,40,-16.478281085213034
37,,40,-15.467373087483754
38,,40,-16.433346802249886
39,,40,-14.720070231681627
40,,40,-15.535014256689998
41,,40,-14.519828368479137
42,,40,-15.3966637875344
43,,40,-15.217411896102226
44,,40,-15.366321282462529
45,,40,-16.682116485752907
46,,40,-15.73634023090546
47,,40,-16.032548001149244
48,,60,-14.26494468733378
49,,60,-15.063266300855298
50,,60,-15.598641946039603
51,,60,-14.626044478000285
52,,60,-16.447793656700334
53,,60,-15.358189118589873
54,,60,-14.631079005075225
55,,60,-16.032749413145655
56,,60,-15.569487155313471
57,,60,-15.23980881738947
58,,60,-15.941386689131242
59,,60,-16.73545829481411
60,,60,-15.376558697318421
61,,60,-15.971957154779345
62,,60,-14.870168134240696
63,,60,-15.734383695680155
64,,80,-15.707973785814342
65,,80,-15.776671207078515
66,,80,-15.019064451034147
67,,80,-16.673311060879644
68,,80,-14.790791880015668
69,,80,-15.507708179943787
70,,80,-16.01652775857382
71,,80,-15.997742788840398
72,,80,-15.804851930978977
73,,80,-14.499220761371339
74,,80,-15.18348202549448
75,,80,-14.821378498865405
76,,80,-15.260674556568883
77,,80,-14.20155887387746
78,,80,-16.226961419329715
79,,80,-15.718591814908953
