,AllScores,AllAiScores,AllScores_flat
0,"[-15.116933586974106, -16.658735245421116, -15.797886825983067, -14.13859680712148, -15.24446347699297, -15.95095047029652, -15.230309722988956, -15.560541637006052, -15.676133336754337, -15.32150571394024, -16.119847818846093, -16.114214652685757, -14.589146334921494, -14.612609767279208, -14.135584683730642, -15.56286190384764]",0,-15.116933586974106
1,"[-15.44899888415269, -16.57983119960931, -14.481039048851743, -14.878774309370034, -15.351544776938436, -14.333560390578974, -10.15794352766276, -15.016504495647021, -15.028715532888743, -15.60131675116224, -15.544741570727332, -16.044019025218418, -16.24181917797673, -17.0157678474548, -14.479864879069767, -15.23661804164501]",0,-16.658735245421116
2,"[-14.407360004728917, -15.088875113754519, -14.152168338726206, -14.441256420901915, -15.30886176610202, -15.000124894643836, -15.32915071490132, -15.886601518480294, -15.369877954274626, -14.474601609119222, -14.235248112133856, -15.931080151767748, -15.879559064619084, -15.919025105289396, -14.754917640959228, -16.033005545958442]",0,-15.797886825983067
3,"[-15.907067267538523, -15.445685351843908, -14.73819281866233, -14.68016883315687, -15.999195338496666, -15.429893983309494, -14.6330181162528, -14.386650921659333, -14.1202176115487, -16.257672629240453, -15.735503046393864, -15.697018787161744, -14.03754378200751, -15.846618497197369, -16.182784425434246, -14.987100246064736]",0,-14.13859680712148
4,"[-15.958916713779631, -15.675066856167643, -15.61686221208947, -16.39082878807305, -15.156219391339, -15.75246123825533, -15.133051871329897, -16.13575970519506, -14.330410559938358, -15.027698968849684, -15.845883300487195, -15.855588422270078, -15.634386309090821, -15.636119622518434, -15.621334233749653, -14.452462165287434]",0,-15.24446347699297
5,,0,-15.95095047029652
6,,0,-15.230309722988956
7,,0,-15.560541637006052
8,,0,-15.676133336754337
9,,0,-15.32150571394024
10,,0,-16.119847818846093
11,,0,-16.114214652685757
12,,0,-14.589146334921494
13,,0,-14.612609767279208
14,,0,-14.135584683730642
15,,0,-15.56286190384764
16,,20,-15.44899888415269
17,,20,-16.57983119960931
18,,20,-14.481039048851743
19,,20,-14.878774309370034
20,,20,-15.351544776938436
21,,20,-14.333560390578974
22,,20,-10.15794352766276
23,,20,-15.016504495647021
24,,20,-15.028715532888743
25,,20,-15.60131675116224
26,,20,-15.544741570727332
27,,20,-16.044019025218418
28,,20,-16.24181917797673
29,,20,-17.0157678474548
30,,20,-14.479864879069767
31,,20,-15.23661804164501
32,,40,-14.407360004728917
33,,40,-15.088875113754519
34,,40,-14.152168338726206
35,,40,-14.441256420901915
36,,40,-15.30886176610202
37,,40,-15.000124894643836
38,,40,-15.32915071490132
39,,40,-15.886601518480294
40,,40,-15.369877954274626
41,,40,-14.474601609119222
42,,40,-14.235248112133856
43,,40,-15.931080151767748
44,,40,-15.879559064619084
45,,40,-15.919025105289396
46,,40,-14.754917640959228
47,,40,-16.033005545958442
48,,60,-15.907067267538523
49,,60,-15.445685351843908
50,,60,-14.73819281866233
51,,60,-14.68016883315687
52,,60,-15.999195338496666
53,,60,-15.429893983309494
54,,60,-14.6330181162528
55,,60,-14.386650921659333
56,,60,-14.1202176115487
57,,60,-16.257672629240453
58,,60,-15.735503046393864
59,,60,-15.697018787161744
60,,60,-14.03754378200751
61,,60,-15.846618497197369
62,,60,-16.182784425434246
63,,60,-14.987100246064736
64,,80,-15.958916713779631
65,,80,-15.675066856167643
66,,80,-15.61686221208947
67,,80,-16.39082878807305
68,,80,-15.156219391339
69,,80,-15.75246123825533
70,,80,-15.133051871329897
71,,80,-16.13575970519506
72,,80,-14.330410559938358
73,,80,-15.027698968849684
74,,80,-15.845883300487195
75,,80,-15.855588422270078
76,,80,-15.634386309090821
77,,80,-15.636119622518434
78,,80,-15.621334233749653
79,,80,-14.452462165287434
