,AllScores,AllAiScores,AllScores_flat
0,"[-16.332632809250207, -15.470751078439235, -16.009310386861145, -14.40479564177928, -15.932361371279256, -15.713263571416952, -14.75835318670903, -16.063605456485963, -14.151729324304153, -15.951813252980006, -15.090753666937104, -15.903653432458434, -15.906957515598378, -15.953609449190438, -15.041785620543557, -16.144958430521324]",0,-16.332632809250207
1,"[-14.657255636326829, -15.019252056969119, -15.5105226086186, -15.968676002687342, -15.327952507817939, -15.703618779925357, -15.013699986755473, -15.44314260769275, -15.935805851828714, -15.96742920543576, -16.476104064374137, -15.588125068660748, -15.167006248972156, -16.00961578054534, -14.324494552451373, -15.942129109004387]",0,-15.470751078439235
2,"[-14.54807669069618, -15.628349293565822, -14.411459870790988, -14.698064701988013, -15.358965261529963, -16.191853274477246, -15.60604946418001, -15.474337073413169, -18.604122259980265, -15.849170615979181, -15.814310006456708, -15.413814380621762, -14.936701045379767, -14.125504385899326, -16.288544426552637, -15.3699820557007]",0,-16.009310386861145
3,"[-15.71284229619409, -16.110313413277815, -15.574166158903237, -15.930222816422676, -15.285588649078054, -15.337392625175665, -14.635575961101088, -15.537127338866313, -16.016862685274816, -15.332880486318125, -14.420758021379921, -14.36666338763041, -14.698745934907262, -16.62721893659282, -16.12262737577133, -15.287827906863862]",0,-14.40479564177928
4,"[-15.413898673238434, -15.402461695494413, -14.44766048884648, -14.249181115905387, -14.895791525768963, -15.282737962780352, -15.132408539867946, -15.159222682644128, -14.241570354697473, -15.699013353266984, -14.160081253119522, -15.679523150489484, -15.921934323023887, -15.685808610643694, -16.149962445229676, -15.70895919343423]",0,-15.932361371279256
5,,0,-15.713263571416952
6,,0,-14.75835318670903
7,,0,-16.063605456485963
8,,0,-14.151729324304153
9,,0,-15.951813252980006
10,,0,-15.090753666937104
11,,0,-15.903653432458434
12,,0,-15.906957515598378
13,,0,-15.953609449190438
14,,0,-15.041785620543557
15,,0,-16.144958430521324
16,,20,-14.657255636326829
17,,20,-15.019252056969119
18,,20,-15.5105226086186
19,,20,-15.968676002687342
20,,20,-15.327952507817939
21,,20,-15.703618779925357
22,,20,-15.013699986755473
23,,20,-15.44314260769275
24,,20,-15.935805851828714
25,,20,-15.96742920543576
26,,20,-16.476104064374137
27,,20,-15.588125068660748
28,,20,-15.167006248972156
29,,20,-16.00961578054534
30,,20,-14.324494552451373
31,,20,-15.942129109004387
32,,40,-14.54807669069618
33,,40,-15.628349293565822
34,,40,-14.411459870790988
35,,40,-14.698064701988013
36,,40,-15.358965261529963
37,,40,-16.191853274477246
38,,40,-15.60604946418001
39,,40,-15.474337073413169
40,,40,-18.604122259980265
41,,40,-15.849170615979181
42,,40,-15.814310006456708
43,,40,-15.413814380621762
44,,40,-14.936701045379767
45,,40,-14.125504385899326
46,,40,-16.288544426552637
47,,40,-15.3699820557007
48,,60,-15.71284229619409
49,,60,-16.110313413277815
50,,60,-15.574166158903237
51,,60,-15.930222816422676
52,,60,-15.285588649078054
53,,60,-15.337392625175665
54,,60,-14.635575961101088
55,,60,-15.537127338866313
56,,60,-16.016862685274816
57,,60,-15.332880486318125
58,,60,-14.420758021379921
59,,60,-14.36666338763041
60,,60,-14.698745934907262
61,,60,-16.62721893659282
62,,60,-16.12262737577133
63,,60,-15.287827906863862
64,,80,-15.413898673238434
65,,80,-15.402461695494413
66,,80,-14.44766048884648
67,,80,-14.249181115905387
68,,80,-14.895791525768963
69,,80,-15.282737962780352
70,,80,-15.132408539867946
71,,80,-15.159222682644128
72,,80,-14.241570354697473
73,,80,-15.699013353266984
74,,80,-14.160081253119522
75,,80,-15.679523150489484
76,,80,-15.921934323023887
77,,80,-15.685808610643694
78,,80,-16.149962445229676
79,,80,-15.70895919343423
